uid,startDate,endDate,eventID,plotID,subplotID,nestedSubplotID,tagID,individualID,individualBarcode,individualFate,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,vdApexHeight,vdBaseHeight,vdApexBreakHeight,vdBaseBreakHeight,height,breakHeight,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter,breakDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF,siteID,ID,dupCheck,errorField,sitID,domainID
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1022,NEON.PLA.D05.TREE.01022,,released,,small tree,Live,1.6,130,2.2,0,,,2.2,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29706,NEON.PLA.D05.TREE.01022*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1023,NEON.PLA.D05.TREE.01023,,released,,sapling,"Live, insect damaged",1.9,10,1.8,0,,,1.8,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29707,NEON.PLA.D05.TREE.01023*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,4,1024,NEON.PLA.D05.TREE.01024,,released,,small tree,Live,1.2,130,2.8,0,,,2.8,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29709,NEON.PLA.D05.TREE.01024*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,4,1025,NEON.PLA.D05.TREE.01025,,released,,sapling,Live,1.4,10,0.9,0,,,0.9,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29711,NEON.PLA.D05.TREE.01025*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1026,NEON.PLA.D05.TREE.01026,,released,,small tree,Standing dead,1.3,130,3.2,0,,,3.2,,,,,,Mostly shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29712,NEON.PLA.D05.TREE.01026*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1027,NEON.PLA.D05.TREE.01027,,released,,single bole tree,Live,15.6,130,16.9,0,,,16.9,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29714,NEON.PLA.D05.TREE.01027*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,4,1028,NEON.PLA.D05.TREE.01028,,released,,sapling,Live,1.4,10,1.9,0,,,1.9,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29717,NEON.PLA.D05.TREE.01028*2015-08-05,,TREE,D05
,2015-08-04,2015-08-04,vst_TREE_2015,TREE_057.basePlot.vst,23,2,1029,NEON.PLA.D05.TREE.01029,,released,,sapling,Live,1.4,10,1,0,,,1,,,,,,Full shade,,,,,,no transcription errors,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29718,NEON.PLA.D05.TREE.01029*2015-08-04,,TREE,D05
,2015-07-29,2015-07-29,vst_TREE_2015,TREE_055.basePlot.vst,41,,103,NEON.PLA.D05.TREE.00103,,released,,single bole tree,Live,48.7,130,21.4,0,,,21.4,,,,,,Open grown,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29720,NEON.PLA.D05.TREE.00103*2015-07-29,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1030,NEON.PLA.D05.TREE.01030,,released,,small tree,Standing dead,2.3,130,5.2,0,,,5.2,,,,,,Mostly shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29722,NEON.PLA.D05.TREE.01030*2015-08-05,,TREE,D05
,2015-08-04,2015-08-04,vst_TREE_2015,TREE_057.basePlot.vst,23,2,1031,NEON.PLA.D05.TREE.01031,,released,,small tree,"Live, disease damaged",1.1,130,2.5,0,,,2.5,,,,,,Full shade,,,,,,,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29724,NEON.PLA.D05.TREE.01031*2015-08-04,,TREE,D05
,2015-08-04,2015-08-04,vst_TREE_2015,TREE_057.basePlot.vst,23,2,1032,NEON.PLA.D05.TREE.01032,,released,,small tree,"Live, disease damaged",4,130,5.2,0,,,5.2,,,0,0,,Full shade,,,,,,,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29726,NEON.PLA.D05.TREE.01032*2015-08-04,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1033,NEON.PLA.D05.TREE.01033,,released,,single shrub,Live,2.2,130,2.5,0,,,2.5,,,2.7,1.5,,Full shade,half-sphere,,,,,error fixed changed maxcanopydiameter,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29729,NEON.PLA.D05.TREE.01033*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1033,NEON.PLA.D05.TREE.01033,,released,,single shrub,Live,1.8,130,,,,,,,,,,,,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29730,NEON.PLA.D05.TREE.01033*2015-08-05,,TREE,D05
,2015-08-04,2015-08-04,vst_TREE_2015,TREE_057.basePlot.vst,23,2,1035,NEON.PLA.D05.TREE.01035,,released,,sapling,Live,1.3,10,0.8,0,,,0.8,,,,,,Full shade,,,,,,,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29743,NEON.PLA.D05.TREE.01035*2015-08-04,,TREE,D05
,2015-08-10,2015-08-10,vst_TREE_2015,TREE_041.basePlot.vst,41,4,1036,NEON.PLA.D05.TREE.01036,,released,,small tree,"Live, disease damaged",7.9,130,7.4,0,,,7.4,,,,,,Partially shaded,,,,,,,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29744,NEON.PLA.D05.TREE.01036*2015-08-10,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1037,NEON.PLA.D05.TREE.01037,,released,,small tree,Standing dead,1.1,130,1.8,0,,,1.8,,,,,,Mostly shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29747,NEON.PLA.D05.TREE.01037*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1038,NEON.PLA.D05.TREE.01038,,released,,single bole tree,Live,19.5,130,13.7,0,,,13.7,,,,,,Partially shaded,,,,,,no transcription errors,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29748,NEON.PLA.D05.TREE.01038*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1039,NEON.PLA.D05.TREE.01039,,released,,single bole tree,Live,14.2,130,12.3,0,,,12.3,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29750,NEON.PLA.D05.TREE.01039*2015-08-05,,TREE,D05
,2015-07-28,2015-07-28,vst_TREE_2015,TREE_049.basePlot.vst,23,,104,NEON.PLA.D05.TREE.00104,,released,,single bole tree,Live,21.4,130,18.4,0,,,18.4,,,,,,Partially shaded,,,,,,,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29752,NEON.PLA.D05.TREE.00104*2015-07-28,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1040,NEON.PLA.D05.TREE.01040,,released,,single shrub,Live,1.1,130,2.3,0,,,2.3,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29754,NEON.PLA.D05.TREE.01040*2015-08-05,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,41,4,1041,NEON.PLA.D05.TREE.01041,,released,,small tree,Live,4.8,130,1.5,0,,,1.5,,,,,,Full shade,,,,,,,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,29755,NEON.PLA.D05.TREE.01041*2015-08-11,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1043,NEON.PLA.D05.TREE.01043,,released,,small tree,Live,2.6,130,5.3,0,,,5.3,,,,,,Partially shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29758,NEON.PLA.D05.TREE.01043*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1044,NEON.PLA.D05.TREE.01044,,released,,single bole tree,Live,23.2,130,16.9,0,,,16.9,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29759,NEON.PLA.D05.TREE.01044*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1044,NEON.PLA.D05.TREE.01044,,released,,single bole tree,Live,23.2,130,16.9,0,,,16.9,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29760,NEON.PLA.D05.TREE.01044*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1044,NEON.PLA.D05.TREE.01044,,released,,single bole tree,Live,12.4,130,11,0,,,11,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29761,NEON.PLA.D05.TREE.01044*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1044,NEON.PLA.D05.TREE.01044,,released,,single bole tree,Live,12.4,130,11,0,,,11,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29762,NEON.PLA.D05.TREE.01044*2015-08-05,,TREE,D05
,2015-08-10,2015-08-10,vst_TREE_2015,TREE_040.basePlot.vst,23,,1045,NEON.PLA.D05.TREE.01045,,released,,sapling,Live,21,10,2.7,0,,,2.7,,,,,,Full shade,,,,,,,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29766,NEON.PLA.D05.TREE.01045*2015-08-10,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1046,NEON.PLA.D05.TREE.01046,,released,,single bole tree,Live,22.4,130,12.6,0,,,12.6,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29768,NEON.PLA.D05.TREE.01046*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1047,NEON.PLA.D05.TREE.01047,,released,,single bole tree,Live,12.5,130,10.8,0,,,10.8,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29769,NEON.PLA.D05.TREE.01047*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1048,NEON.PLA.D05.TREE.01048,,released,,single bole tree,Live,25.9,130,18.4,0,,,18.4,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29771,NEON.PLA.D05.TREE.01048*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1049,NEON.PLA.D05.TREE.01049,,released,,single bole tree,Live,11.8,130,9.9,0,,,9.9,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29775,NEON.PLA.D05.TREE.01049*2015-08-05,,TREE,D05
,2015-07-29,2015-07-29,vst_TREE_2015,TREE_055.basePlot.vst,41,1,105,NEON.PLA.D05.TREE.00105,,released,,small tree,Live,5.4,130,9.5,0,,,9.5,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,29778,NEON.PLA.D05.TREE.00105*2015-07-29,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,,1050,NEON.PLA.D05.TREE.01050,,released,,single bole tree,Live,40.5,130,20.6,0,,,20.6,,,,,,Full sun,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29779,NEON.PLA.D05.TREE.01050*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,1,1051,NEON.PLA.D05.TREE.01051,,released,,small tree,Live,3.4,130,3,0,,,3,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29782,NEON.PLA.D05.TREE.01051*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,2,1052,NEON.PLA.D05.TREE.01052,,released,,small tree,Live,5.2,130,3.6,0,,,3.6,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29784,NEON.PLA.D05.TREE.01052*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,1,1053,NEON.PLA.D05.TREE.01053,,released,,small tree,Live,5.8,130,3.5,0,,,3.5,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29785,NEON.PLA.D05.TREE.01053*2015-08-06,,TREE,D05
,2015-08-10,2015-08-10,vst_TREE_2015,TREE_040.basePlot.vst,23,,1054,NEON.PLA.D05.TREE.01054,,released,,single bole tree,Live,19.5,130,10.6,0,,,10.6,,,,,,Partially shaded,,,,,,,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,29788,NEON.PLA.D05.TREE.01054*2015-08-10,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,,1055,NEON.PLA.D05.TREE.01055,,released,,single bole tree,Live,22.2,130,17.6,0,,,17.6,,,0,0,,Full sun,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29790,NEON.PLA.D05.TREE.01055*2015-08-06,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,41,4,1056,NEON.PLA.D05.TREE.01056,,released,,small tree,Live,9.2,130,9.4,0,,,9.4,,,,,,Partially shaded,,,,,,,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,29793,NEON.PLA.D05.TREE.01056*2015-08-11,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,23,2,1057,NEON.PLA.D05.TREE.01057,,released,,small tree,Live,2.5,130,3,0,,,3,,,,,,Full shade,,,,,,,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,29795,NEON.PLA.D05.TREE.01057*2015-08-11,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,,1058,NEON.PLA.D05.TREE.01058,,released,,single bole tree,"Live, physically damaged",40.4,130,20.1,0,,,20.1,,,,,,Full sun,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29796,NEON.PLA.D05.TREE.01058*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,3,1059,NEON.PLA.D05.TREE.01059,,released,,small tree,Live,5.2,130,3.3,0,,,3.3,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29798,NEON.PLA.D05.TREE.01059*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,1,1060,NEON.PLA.D05.TREE.01060,,released,,small tree,Live,7,130,5.4,0,,,5.4,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,29800,NEON.PLA.D05.TREE.01060*2015-08-06,,TREE,D05
